unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:,Media[1],Media[2],Media[3],Media[4],Media[5],Media[6],Media_src[1],Media_src[2],Media_src[3],Media_src[4],Media_src[5],Media_src[6],Media[1][flag],Media[2][flag],Media[3][flag],Media[4][flag],Media[5][flag],Media[6][flag]
13839,FG,Fehr and Granger collection,Town Lake Project (Plaza). Private club.,831,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,Isom H. Hale and Associates | engineers,,,"Original tube number 830, 831. Dates, Aug. 5, 1963; Nov. 5, 1964.",,,,FGr174.01; FGr174.02,1963-1964,1963-1964,"paper
prints (ex. bluelines)
sepias (use barrier sheets)
trace paper",drawings,"architectural/measured
mechanical/plumbing/HVAC
site/landscape 
design/studies and sketches",djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,2007016.0,,Paper,reprographic copies,sepia prints,tracing paper,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13840,FG,Fehr and Granger collection,Bock Motor Co. Addition.,895,N. Seguin Ave.,New Braunfels,Comal,Texas,United States,Texas--New Braunfels,Fehr and Granger,,,,Original tube number WD 895.,,,,FGr175.01,1968,1968,"trace paper
paper",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
design/studies and sketches",djc,,Mon Aug 24 00:00:00 CDT 2009,,"B prof. conservator sticky backs
B prof. conservator",,n,,,,2007016.0,,tracing paper,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13841,FG,Fehr and Granger collection,Bock Motor Co. Remodeling. Scheme 3.,895,W. Bridge St.,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,,,"Original tube number WD 895. Date: Feb. 14, 1966; March 3, 1966.",,,,FGr175.01; FGr175.02,1966,1966,sepias (use barrier sheets),drawings,architectural/measured,djc,,Mon Aug 24 00:00:00 CDT 2009,,,,undetermined,,,,2007016.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13842,FG,Fehr and Granger collection,"First State Bank (Burnet, Tex.).",798,Pierce Street,Burnet,Burnet,Texas,United States,Texas--Burnet,Fehr and Granger,Frank W. Gerling,,,"Original tube number 798 WD. Dates: May 8, 10 and June 24, 1963.",,,,FGr176.01; FGr176.02,1963,1963,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
site/landscape ",djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,2007016.0,,tracing paper,Paper,reprographic copies,sepia prints,,,aat,gmgpc,aat,aat,,,0,0,0,0,,
13843,FG,Fehr and Granger collection,Rockdale State Bank.,843,,Rockdale,Milam,Texas,United States,Texas--Rockdale,Fehr and Granger,,,,"Original tube numbers: 843 WD and ROCKDALE BANK. Date: August 31, 1964. Undated drawings “revisions to Coulter Building” by William E. Nash.",,,,FGr177.01; FGr177.02,1964,1964,"trace paper
paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC",djc,,Mon Aug 24 00:00:00 CDT 2009,,,,,,,,20070162009011.0,,tracing paper,Paper,reprographic copies,sepia prints,,,aat,gmgpc,aat,aat,,,0,0,0,0,,
13844,FG,Fehr and Granger collection,San Marcos Independent School District. New elementary school.,855,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,Frank W. Gerling | consulting engineer,San Marcos Independent School District,,Original tube numbers: 855 WD and 855 P.,,,,FGr178.01; FGr178.02,1965,1965,"paper
prints (ex. bluelines)
trace paper
mylar
sepias (use barrier sheets)","drawings
photographic","architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",djc,,Tue Aug 25 00:00:00 CDT 2009,,,,,,,,20070162008003.0,,Paper,reprographic copies,tracing paper,plastic drafting film,sepia prints,,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13845,FG,Fehr and Granger collection,City National Bank of Taylor Texas.,827,,Taylor,Williamson,Texas,United States,Texas--Taylor,Fehr and Granger,W. Clark Craig | consulting engineers; Frank W. Gerling | consulting engineer,,,Original tube number: 827 WD.,,,,FGr179,1964,1964,"paper
trace paper",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
presentation",djc,,Wed Aug 26 00:00:00 CDT 2009,,,,,,,,2007016.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13846,FG,Fehr and Granger collection,Holy Trinity Lutheran Church. Chapel and educational building.,5601,Rochell Road and O’Connor Road,Irving,Dallas,Texas,United States,Texas--Irving,Eugene Wukasch | architect,,,,"Dates: July 30, March 20, Aug. 4 and 22, and Dec. 10, 1959.",,,,FGr180,1959,1959,"paper
prints (ex. bluelines)","drawings
specifications","architectural/measured
structural",djc,,Wed Aug 26 00:00:00 CDT 2009,,,,,,,,2007016.0,,Paper,reprographic copies,,,,,gmgpc,aat,,,,,0,0,,,,
13847,FG,Fehr and Granger collection,Medical Park Tower.,825,1301 West 38th,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,W. Clark Craig,,,"Date: Jan. 28, 1966.",,,,FGr181,1966,1966,"trace paper
mylar
sepias (use barrier sheets)",drawings,"structural
electrical",djc,,Wed Aug 26 00:00:00 CDT 2009,,,,,,,,2007016.0,,tracing paper,plastic drafting film,sepia prints,,,,aat,aat,aat,,,,0,0,0,,,
13848,FG,Fehr and Granger collection,City National Bank. Drive-in teller facilities.,1112,West 3rd Street,Taylor,Williamson,Texas,United States,Texas--Taylor,Emerson Fehr,"Gerling-Thomas-Ward, Inc. | consulting engineers",City National Bank,,"Original tube number 1112 CND. Dates: April 17, 1978; July 7, 1978; Oct. 25, 1978.",,,,FGr237,1978,1978,"paper
sepias (use barrier sheets)",drawings,"architectural/measured
site/landscape 
electrical
structural",djc,,Mon Apr 19 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13849,FG,Fehr and Granger collection,City National Bank. Additions.,1109,,Taylor,Williamson,Texas,United States,Texas--Taylor,Emerson Fehr,"Gerling-Thomas-Ward, Inc. | consulting engineers",City National Bank,,"Original tube number: 1109 CNA. Dates: July 1978; April 18, 1979.",,,,FGr236,"1978, 1979","1978, 1979","paper
sepias (use barrier sheets)",drawings,"architectural/measured
electrical
mechanical/plumbing/HVAC
structural",djc,,Mon Apr 19 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13850,FG,Fehr and Granger collection,Galt residence.,430,10626 Lennox Lane,Dallas,Dallas,Texas,United States,Texas--Dallas,Fehr and Granger,Herbert Crume,"Galt, Sidney (Dr. and Mrs.)",,"Original tube number: 430 WD. Dates: December 17,  22, 1950.",,,,FGr107,1950,1950,,drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape ",rh,,Mon Jul 16 00:00:00 CDT 2007,,"E fasteners/rehouse
",,,,,y,2006036.0,,,,,,,,,,,,,,,,,,,
13851,FG,Fehr and Granger collection,Lake Austin Tower Apartments.,852,Lake Austin Blvd. and Enfield Road.,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 852 P. Dates: Feb. 15, 1964; March 8, 1965; May 25, 1964.",,,,FGr182.01; FGr182.02,1965,1965,paper,drawings,"architectural/measured
site/landscape ",djc,,Tue Apr 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2007016.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13852,FG,Fehr and Granger collection,Viking Marina Development. Lake Austin Inn Cabanas.,852,Lake Austin Blvd. and Enfield Road,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: 852 P. Date: April 21, 1964. Includes some Lake Austin Tower apartments.",,,,FGr183.01; FGr183.02; FGr183.03; FGr183.04; FGr183.05,1965,1965,"paper
trace paper
prints (ex. bluelines)
sepias (use barrier sheets)
photostats",drawings,"architectural/measured
design/studies and sketches",djc,,Tue Apr 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,Paper,tracing paper,reprographic copies,sepia prints,stats (copies),,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13853,FG,Fehr and Granger collection,Manhattan restaurant.,889,Guadalupe and West 18th,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,"Robbins, Dave (Mr. and Mrs.)",,"Original tube numbers: 889 P, unmarked? Date: July 6, 1966.",,,,FGr124.01; FGr124.02; FGr124.03,1966,1966,"paper
sepias (use barrier sheets)
trace paper
prints (ex. bluelines)",drawings,"architectural/measured
mechanical/plumbing/HVAC
site/landscape 
design/studies and sketches",djc,,Thu Apr 22 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,20070162008003.0,,Paper,sepia prints,tracing paper,reprographic copies,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13854,FG,Fehr and Granger collection,Texas Lutheran College. Parking lot and tennis courts.,677,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,"Sheet 1R. Original tube number: unknown. Dates: Nov. 22, 1957; Feb. 13, 1958. No project number on project list.",,,,FGr184,"1957, 1958","1957, 1958",paper,drawings,architectural/measured,djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2007016.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13855,FG,Fehr and Granger collection,David Chapel Baptist Church.,636,Chestnut and East 19th St.,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,"Original tube number: unknown. Dates: Aug. 8 , 1956; Aug. 14, 1956. formerly FGr185",10.0,,dr. 19A,,1956,1956,"paper
trace paper
prints (ex. bluelines)",drawings,"site/landscape 
design/studies and sketches",djc/ nls,,Tue Jun 29 00:00:00 CDT 2010,2023-11-16 00:00:00,"E fasteners/rehouse
",,,,,y,2007016.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13856,FG,Fehr and Granger collection,Sibley Ranch. Glass Mountain Lodge.,,,,,,United States,,Jack A. Stehling,,"Sibley, D. J.",,Original tube number: unknown.,,,,FGr186,undated,undated,prints (ex. bluelines),drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13857,FG,Fehr and Granger collection,Unidentified apartments.,,,,,,United States,,Crochet and Co. Architects,,,,Original tube number: unknown.,,,,FGr187,undated,undated,prints (ex. bluelines),drawings,"architectural/measured
design/studies and sketches",djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2007016.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13858,FG,Fehr and Granger collection,Abeel residence. Scheme A.,433,,Waco,McLennan,Texas,United States,Texas--Waco,Fehr and Granger,,"Abeel, William C. (Mr. and Mrs.)",,Original tube number: unknown.  Number taken from job listing provided by AHC.,,,FGf. dr.19B,,undated,undated,paper,drawings,design/studies and sketches,djc,,Tue Jun 29 00:00:00 CDT 2010,Tue Dec 10 00:00:00 CST 2019,"E fasteners/rehouse
D humid./flatten",,,,y,y,2007016.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13859,FG,Fehr and Granger collection,"Clinic for Drs. Elliott, Tallant and Braden.",804,Hopkins and Scott Streets,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,"Braden, Elliott, and Tallant (Drs.)",,"Original tube number: 804P.  Dates: March, April, May and June 1963.",,,,FGr188,1963,1963,prints (ex. bluelines),drawings,"architectural/measured
design/studies and sketches",djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,reprographic copies,,,,,,aat,,,,,,0,,,,,
13860,FG,Fehr and Granger collection,San Marcos Independent School District. Junior High. Expansion.,811,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,San Marcos Independent School District,,Original tube number: 811P.,,,,FGr189.01; FGr189.02,1963,1963,"paper
trace paper
prints (ex. bluelines)",drawings,architectural/measured,djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13861,FG,Fehr and Granger collection,San Marcos Independent School District. Bowie Elementary. Cafeteria addition. Preliminary.,811,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr and Granger,,San Marcos Independent School District,,Original tube number: 811P.,,,,FGr189.02,1963,1963,paper,drawings,architectural/measured,djc,,Tue Jun 29 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13862,FG,Fehr and Granger collection,Lone Star Camp.,821,,LaGrange,Fayette,Texas,United States,Texas--LaGrange,Fehr and Granger,,,,Original tube number: 821P.  Includes survey.,,,,FGr190,"1963, 1966","1963, 1966","paper
trace paper
prints (ex. bluelines)",drawings,"architectural/measured
design/studies and sketches
site/landscape ",djc,,Wed Jun 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13863,FG,Fehr and Granger collection,Texas Lutheran College. Moody Science Building.,835,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,"Gerling-Thomas, Inc.",Texas Lutheran College,,Original tube number: 835.  Photostats (2) removed and placed in box FG2.,,,,FGr191.01; FGr191.02; FGr191.03,"1965, 1966","1965, 1966","paper
trace paper
sepias (use barrier sheets)","drawings
photographic","architectural/measured
design/studies and sketches
structural
mechanical/plumbing/HVAC
electrical",djc,,Wed Jun 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,tracing paper,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13864,FG,Fehr and Granger collection,Hanna residence. Proposed.,837,,,,,United States,,Fehr and Granger,,"Hanna, Ralph (Dr. and Mrs.)",,Original tube number: 837.,,,,FGr192,1964,1964,"paper
trace paper
linens
prints (ex. bluelines)",drawings,"architectural/measured
design/studies and sketches
site/landscape 
includes interiors",djc,,Wed Jun 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,tracing paper,tracing cloth,reprographic copies,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13865,FG,Fehr and Granger collection,Fort Worth Independent School District. J.T. Stevens Elementary. Study.,866,,Fort Worth,Tarrant,Texas,United States,Texas--Fort Worth,Fehr and Granger,Morris Parker Associates,Fort Worth Independent School District,,Original tube number: 866.,,,,FGr193,1965,1965,"trace paper
prints (ex. bluelines)",drawings,"architectural/measured
design/studies and sketches
site/landscape ",djc,,Mon Jul 05 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,tracing paper,reprographic copies,,,,,aat,aat,,,,,0,0,,,,
13866,FG,Fehr and Granger collection,Shoppers World.,869,Loop 13 at Zarzamora,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Fehr and Granger,,,,Original tube number: 869 P.,,,,FGr194,1965,1965,paper,drawings,"architectural/measured
site/landscape ",djc,,Mon Jul 05 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13867,FG,Fehr and Granger collection,Haskell Hall apartments.,872,Guadalupe and West 23rd,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,Original tube number: 872 P.,,,,FGr195,1965,1965,"paper
trace paper
prints (ex. bluelines)",drawings,"architectural/measured
design/studies and sketches",djc,,Mon Jul 05 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2008003.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13868,FG,Fehr and Granger collection,Brown Schools. Oaks Unit. Fire damage.,875,Stassney Lane,Austin,Hays,Texas,United States,Texas--Austin,Fehr and Granger,,Brown Schools,,Original tube number: unknown.,,,,FGr196,1965,1965,"sepias (use barrier sheets)
paper",drawings,architectural/measured,djc,,Mon Jul 05 00:00:00 CDT 2010,,,,,,,,2008003.0,,sepia prints,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13869,FG,Fehr and Granger collection,Farmer’s State Bank.,896,,Bertram,Burnet,Texas,United States,Texas--Bertram,Fehr and Granger,,,,Original tube number: 896.,,,,FGr203,1965,1965,"sepias (use barrier sheets)
paper
trace paper",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
design/studies and sketches",djc,,Mon Jul 05 00:00:00 CDT 2010,,,,,,,,2008003.0,,sepia prints,Paper,tracing paper,,,,aat,gmgpc,aat,,,,0,0,0,,,
13870,FG,Fehr and Granger collection,Brown Schools. Ranch Unit. Sixty-six student dormitory.,897,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,Original tube number: 897 Prelim. Surveys.,,,,FGr196,1965,1965,"sepias (use barrier sheets)
paper",drawings,"architectural/measured
mechanical/plumbing/HVAC",djc,,Mon Jul 05 00:00:00 CDT 2010,,,,,,,,2008003.0,,sepia prints,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13871,FG,Fehr and Granger collection,Texas Lutheran College. Library.,901,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Texas Lutheran College,,Original tube number: 901/BLU.  Blumberg Memorial Library. 8 photostats removed and placed in Box FG2.,,,,FGr197.01: FGr197.02: FGr197.03,1967,1967,"sepias (use barrier sheets)
paper
trace paper
photostats",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
design/studies and sketches
electrical
site/landscape ",djc,,Tue Jul 06 00:00:00 CDT 2010,,,,,,,,2008003.0,,sepia prints,Paper,tracing paper,stats (copies),,,aat,gmgpc,aat,aat,,,0,0,0,0,,
13872,FG,Fehr and Granger collection,Episcopal Theological Seminary. Married student housing.,904,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,Episcopal Theological Seminary,,Original tube number: 904 P.,,,,FGr198,undated,undated,"trace paper
prints (ex. bluelines)",drawings,"architectural/measured
design/studies and sketches
site/landscape ",djc,,Tue Jul 06 00:00:00 CDT 2010,,,,,,,,2008003.0,,tracing paper,reprographic copies,,,,,aat,aat,,,,,0,0,,,,
13873,FG,Fehr and Granger collection,Riker residence. Remodeling and addition.,908,,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Fehr and Granger,,"Riker, Malcolm P. (Rev.)",,Original tube number: 908 P.,,,,FGr199,undated,undated,"trace paper
prints (ex. bluelines)
paper",drawings,"architectural/measured
design/studies and sketches",djc,,Tue Jul 06 00:00:00 CDT 2010,,,,,,,,2008003.0,,tracing paper,reprographic copies,Paper,,,,aat,aat,gmgpc,,,,0,0,0,,,
13874,FG,Fehr and Granger collection,First Methodist Church of Smithville. Education building and remodeling.,914,,Smithville,Bastrop,Texas,United States,Texas--Smithville,Fehr and Granger,,,,Original tube number: 914 P/WD.,,,,FGr200,"1966, 1967","1966, 1967","trace paper
paper
sepias (use barrier sheets)",drawings,"architectural/measured
mechanical/plumbing/HVAC",djc,,Tue Jul 06 00:00:00 CDT 2010,,,,,,,,2008003.0,,tracing paper,Paper,sepia prints,,,,aat,gmgpc,aat,,,,0,0,0,,,
13875,FG,Fehr and Granger collection,Bertram school.,916,,Bertram,Burnet,Texas,United States,Texas--Bertram,Fehr and Granger,,,,Original tube number: 916 P.,,,,FGr201,1966,1966,"trace paper
sepias (use barrier sheets)",drawings,"architectural/measured
design/studies and sketches",djc,,Tue Jul 06 00:00:00 CDT 2010,,,,,,,,2008003.0,,tracing paper,sepia prints,,,,,aat,aat,,,,,0,0,,,,
13876,FG,Fehr and Granger collection,Cross United Church of Christ.,919,Bauer Street,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,,,Original tube number: 919 P/WD.,,,,FGr202,1968,1968,"trace paper
sepias (use barrier sheets)
paper
linens
mylar",drawings,"architectural/measured
design/studies and sketches
structural
mechanical/plumbing/HVAC
electrical
includes interiors
industrial design/furniture
preliminary",djc,,Wed Jul 07 00:00:00 CDT 2010,,,,,,,,2008003.0,,tracing paper,sepia prints,Paper,tracing cloth,plastic drafting film,,aat,aat,gmgpc,aat,aat,,0,0,0,0,0,
13877,FG,Fehr and Granger collection,Housing (300 dwelling units). Project No. Tex.1-9,911,,Austin,Travis,Texas,United States,Texas--Austin,"Fehr, Granger, and Emerson",,Austin Housing Authority,,Original tube number: none.,,,,FGr204,undated,undated,"paper
prints (ex. bluelines)",drawings,architectural/measured,djc,,Wed Jul 07 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,reprographic copies,,,,,gmgpc,aat,,,,,0,0,,,,
13878,FG,Fehr and Granger collection,"Seguin Motor Co. showroom, sales, and service facilities.",921,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,Seguin Motor Co.,,Original tube numbers: 921 P and 921 WD. 2 photostats rehoused in box FG2.,,,,FGr205.01; FGr205.02,1968,1968,"paper
trace paper
sepias (use barrier sheets)
photostats",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
design/studies and sketches
includes interiors
preliminary",djc,,Wed Jul 07 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,stats (copies),,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13879,FG,Fehr and Granger collection,Teague residence (duplex).,922,"Lot 8, Block 18, Westfield A",Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,"Teague, Joe (Mr. and Mrs.)",,Original tube number: 922 TEAGUE DUPL/RES.,,,,FGr206,1967,1967,"paper
trace paper
sepias (use barrier sheets)",drawings,"architectural/measured
design/studies and sketches",djc,,Thu Jul 08 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13880,FG,Fehr and Granger collection,Commercial National Bank.,930,2nd and Blackburn St.,Brady,McCulloch,Texas,United States,Texas--Brady,Fehr and Granger,,,,Original tube number: 930.,,,,FGr207,1969,1969,"paper
trace paper
sepias (use barrier sheets)
prints (ex. bluelines)
photostats",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
presentation",djc,,Thu Jul 08 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,reprographic copies,stats (copies),,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13881,FG,Fehr and Granger collection,"First National Bank (La Grange, Tex.).",932,Colorado St.,La Grange,Fayette,Texas,United States,Texas--La Grange,Fehr Granger Emerson and Associates,,,,Original tube number: 932.,,,,FGr208.01; FGr208.02; FGr208.03; FGr208.4,1971,1971,"paper
trace paper
sepias (use barrier sheets)
prints (ex. bluelines)
photostats","drawings
specifications","architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
presentation
design/studies and sketches
includes interiors
preliminary",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,reprographic copies,stats (copies),,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13882,FG,Fehr and Granger collection,Mexia State School. Supply warehouse.,941,,Mexia,Limestone,Texas,United States,Texas--Mexia,Fehr and Granger,,Board for Texas State Hospitals and Special Schools,,Original tube number: 941 MEXIA STATE SCHOOL. Includes record drawings from 1964-1965.,,,,FGr209,undated,undated,"paper
trace paper
sepias (use barrier sheets)
prints (ex. bluelines)
photocopies",drawings,"architectural/measured
preliminary",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,reprographic copies,photocopies,,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13883,FG,Fehr and Granger collection,Town Lake Center. Master Plan.,948,Interstate 35,Austin,Travis,Texas,United States,Texas--Austin,Fehr Granger Emerson and Associates,,,,Original tube number: 948 P.,,,,FGr210.01; FGr210.02,1969,1969,"paper
trace paper
sepias (use barrier sheets)
prints (ex. bluelines)
photostats",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
presentation
design/studies and sketches
includes interiors
preliminary",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,sepia prints,reprographic copies,stats (copies),,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13884,FG,Fehr and Granger collection,Thomas summer house.,952,,Wimberley,Hays,Texas,United States,Texas--Wimberley,Fehr Granger Emerson and Associates,,"Thomas, Bill",,Original tube number: 952 P.  Removed 4 sheets of Austin Housing Authority project Tex.1-9.,,,,FGr211,undated,undated,"paper
trace paper",drawings,"architectural/measured
preliminary",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13885,FG,Fehr and Granger collection,State Bank and Trust. Drive-in bank addition.,960,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr Granger Emerson and Associates,,,,Original tube number: 960 SBT.,,,,FGr212,1971,1971,"paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,reprographic copies,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13886,FG,Fehr and Granger collection,Guadalupe Blanco River Authority. Technical Services Addition.,973,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr Granger Emerson Architects and Planners,,,,Original tube numbers: 973 PD and WD.,,,,FGr213.01; FGr213.02,"1972, 1973","1972, 1973","paper
sepias (use barrier sheets)","drawings
specifications","architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape ",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13887,FG,Fehr and Granger collection,Fair Oaks Ranch. Fair residence. Guest house.,535,,Boerne,Kendall,Texas,United States,Texas--Boerne,Fehr and Granger,,"Fair, Ralph E. (Mr. and Mrs.)",,Original tube number: unmarked.,,,,FGr214,1954,1954,"paper
prints (ex. bluelines)",drawings,"architectural/measured
mechanical/plumbing/HVAC
electrical",djc,,Fri Jul 09 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,reprographic copies,,,,,gmgpc,aat,,,,,0,0,,,,
13888,FG,Fehr and Granger collection,Giddings Medical Center.,,,Giddings,Lee,Texas,United States,Texas--Giddings,Richard E. Burnett,,,,Original tube number: unmarked.,,,,FGr215,1948,1948,paper,drawings,architectural/measured,djc,,Mon Jul 12 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13889,FG,Fehr and Granger collection,Barnett Jewelry. Remodel.,,,,,,United States,,Fehr and Granger,,,,Original tube number: 865.,,,,FGr216,1965,1965,paper,drawings,architectural/measured,djc,,Mon Jul 12 00:00:00 CDT 2010,,,,,,,,2007016.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
