unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
9518,"Mr. Albert West, Jr. apartment building (two story).","Mr.Albert West, Jr. apartmentbuilding (two story).","Albert West, Jr. apartmentbuilding (two story)",Mr,0
9519,"Municipal Auditorium (San Antonio, Tex.).","Municipal Auditorium (San Antonio, Tex",,,0
9520,"Municipal Auditorium (San Antonio, Tex.).","Municipal Auditorium (San Antonio, Tex",,,0
9521,"Municipal Auditorium (San Antonio, Tex.).","Municipal Auditorium (San Antonio, Tex",,,0
9522,"Municipal Auditorium (San Antonio, Tex.).","Municipal Auditorium (San Antonio, Tex",,,0
9523,"Municipal Auditorium (San Antonio, Tex.).","Municipal Auditorium (San Antonio, Tex",,,0
9524,"National Bank of Commerce (San Antonio, Tex.).","National Bank of Commerce (San Antonio, Tex",,,0
9525,"National Bank of Commerce (San Antonio, Tex.).","National Bank of Commerce (San Antonio, Tex",,,0
9526,"National Bank of Commerce (San Antonio, Tex.). Motor Bank.","National Bank of Commerce (San Antonio, Tex.). MotorBank.",). MotorBank,"National Bank of Commerce (San Antonio, Tex",0
9527,"National Bank of Commerce (San Antonio, Tex.). Office space.","National Bank of Commerce (San Antonio, Tex.).Office space.",).Office space,"National Bank of Commerce (San Antonio, Tex",0
9528,Navarro St. at Commerce St. building plans.,Navarro St.at Commerce St.building plans.,at Commerce St.building plans,Navarro St,0
9529,Navarro-Travis Corporation parking garage and office building.,Navarro-Travis Corporation parking garage and office building,,,0
9530,Neisner Bros. Inc. store building no. 120.,Neisner Bros.Inc. storebuilding no.,Inc. storebuilding no,Neisner Bros,0
9531,New fire zone map for San Antonio.,New fire zone map for San Antonio,,,0
9532,New Senior high school for the San Antonio Independent School District. (Thomas Jefferson High School).,New Senior high school for the San Antonio Independent School District.(Thomas Jefferson HighSchool).,(Thomas Jefferson HighSchool),New Senior high school for the San Antonio Independent School District,0
9533,Nicholson and Furnist residence.,Nicholson and Furnist residence,,,0
9534,Nicholson residence.,Nicholson residence,,,0
9535,Nix Professional Building. Additions and alterations.,Nix Professional Building,,,0
9536,Norhtwest Junior High School.,Norhtwest Junior High School,,,0
9537,North Side Branch Public Library (San Pedro Park Library).,North Side Branch Public Library (San Pedro Park Library),,,0
9538,Northside Junior High School.,Northside Junior High School,,,0
9539,Norvel Chittim residence. Additions.,Norvel Chittim residence,,,0
9540,Norvel Chittim residence. Additions.,Norvel Chittim residence,,,0
9541,Norvel Chittim residence. Additions.,Norvel Chittim residence,,,0
9542,Norvel Chittim residence. Additions.,Norvel Chittim residence,,,0
9543,Oak Hills Bowling Lanes buildings.,Oak Hills Bowling Lanes buildings,,,0
9544,Oak Hills Country Club building.,Oak Hills Country Club building,,,0
9545,Oak Hills Country Club building.,Oak Hills Country Club building,,,0
9546,Oak Hills Country Club building.,Oak Hills Country Club building,,,0
9547,Office building and parking garage.,Office building and parking garage,,,0
9548,Old Tasselfoot Village Unit 1 residence.,Old Tasselfoot Village Unit 1 residence,,,0
9549,One story modified English style residence.,One story modified English style residence,,,0
9550,Oscar Brunner residence (one story).,Oscar Brunner residence (one story),,,0
9551,Oscar J. Brunner residence. Remodeling.,Oscar J.Brunnerresidence.,Brunnerresidence,Oscar J,0
9552,P.H. Swearingen residence (two story).,P.H. Swearingenresidence (two story).,H. Swearingenresidence (two story),P,0
9553,P.L. Mannen residence.,P.L. Mannenresidence.,L. Mannenresidence,P,0
9554,P.R. Rutherford ranch house.,P.R. Rutherford ranchhouse.,R. Rutherford ranchhouse,P,0
9555,P.W. Timberlake residence.,P.W. Timberlakeresidence.,W. Timberlakeresidence,P,0
9556,Pan-American Inc. restaurant.,Pan-American Inc.restaurant.,restaurant,Pan-American Inc,0
9557,Pan-American Inc. restaurant.,Pan-American Inc.restaurant.,restaurant,Pan-American Inc,0
9558,Parknorth Office Building. Lea office.,Parknorth Office Building.Leaoffice.,Leaoffice,Parknorth Office Building,0
9559,Pedestrian bridge for City of San Antonio.,Pedestrian bridge for City of San Antonio,,,0
9560,Pendleton residence,,,,1
9561,Pete Kennedy residence.,Pete Kennedy residence,,,0
9562,Petroleum Center. Parking garage. Proposed.,Petroleum Center.Parkinggarage.,Parkinggarage,Petroleum Center,0
9563,Plaza Hotel. (Hilton Hotel) Annex.,Plaza Hotel.(HiltonHotel) Annex.,(HiltonHotel) Annex,Plaza Hotel,0
9564,Porter Loring Mortuary. Additions and alterations.,Porter Loring Mortuary,,,0
9565,Vance residence.,Vance residence,,,0
9566,"Produce truck sheds (San Antonio, Tex.).","Produce truck sheds (San Antonio, Tex",,,0
9567,Proposed 10 story apartment building.,Proposed 10 story apartment building,,,0
9568,Proposed apartment building.,Proposed apartment building,,,0
9569,R.L. White Co. office building.,R.L. White Co. officebuilding.,L. White Co. officebuilding,R,0
9570,[R.L. White Co. parking garage. Proposed.],[R.L. White Co. parkinggarage.,L. White Co. parkinggarage,[R,0
9571,Randolph Field. Post Exchange.,Randolph Field,,,0
9572,Refugio County Courthouse.,Refugio County Courthouse,,,0
9573,Robert Ayres beach cottage.,Robert Ayres beach cottage,,,0
9574,Robert Ayres residence.,Robert Ayres residence,,,0
9575,Robert D. Goodrich residence.,Robert D.Goodrichresidence.,Goodrichresidence,Robert D,0
9576,Robert D. Goodrich residence.,Robert D.Goodrichresidence.,Goodrichresidence,Robert D,0
9577,Robert M. Ayres residence.,Robert M.Ayresresidence.,Ayresresidence,Robert M,0
9578,Robert M. Ayres residence.,Robert M.Ayresresidence.,Ayresresidence,Robert M,0
9579,"Robert M. Ayres, Jr. residence (Blackstock). Kitchen renovation.","Robert M.Ayres, Jr.residence (Blackstock).","Ayres, Jr.residence (Blackstock)",Robert M,0
9580,Robindale Hills and Community Center.,Robindale Hills and Community Center,,,0
9581,Rosa Verde Motor lodge. Proposed.,Rosa Verde Motor lodge,,,0
9582,Roy Hearne residence,,,,1
9583,Roy Hearne stable.,Roy Hearne stable,,,0
9584,Royston Nave Memorial.,Royston Nave Memorial,,,0
9585,Ruben Salazar residence.,Ruben Salazar residence,,,0
9586,S. Halff building.,S.Halffbuilding.,Halffbuilding,S,0
9587,S. Halff building.,S.Halffbuilding.,Halffbuilding,S,0
9588,Thompson residence.,Thompson residence,,,0
9589,S.G. Meloy residence. Addition.,S.G. Meloyresidence.,G. Meloyresidence,S,0
9590,S.G. Nelson office and warehouse.,S.G. Nelson office andwarehouse.,G. Nelson office andwarehouse,S,0
9591,S.G. Nelson residence (two story).,S.G. Nelsonresidence (two story).,G. Nelsonresidence (two story),S,0
9592,S.G. Nelson residence. Garage and servants quarters.,S.G. Nelson residence. Garage and servantsquarters.,G. Nelson residence. Garage and servantsquarters,S,0
9593,S.G. Nelson residence. Guest house.,S.G. Nelson residence. Guesthouse.,G. Nelson residence. Guesthouse,S,0
9594,S.L. Kone residence. Alterations.,S.L. Koneresidence.,L. Koneresidence,S,0
9595,S.L. Kone residence. Alterations.,S.L. Koneresidence.,L. Koneresidence,S,0
9596,"Saint Peter's Episcopal Church (Kerrville, Tex.).","Saint Peter's Episcopal Church (Kerrville, Tex",,,0
9597,Saint Phillips College swimming pool and foyer. Addition.,Saint Phillips College swimming pool and foyer,,,0
9598,"Saint Thomas Episcopal Church (Bexar County, Tex.).","Saint Thomas Episcopal Church (Bexar County, Tex",,,0
9599,"Salvation Army building (San Antonio, Tex.).","Salvation Army building (San Antonio, Tex",,,0
9600,Salvation Army Building.,Salvation Army Building,,,0
9601,Sam Roberts residence.,Sam Roberts residence,,,0
9602,San Antonio Athletic Club building. Proposed.,San Antonio Athletic Club building,,,0
9603,San Antonio Buick Company shop building (one story).,San Antonio Buick Company shop building (one story),,,0
9604,"San Antonio City Blocks 180, 410 and 411.  Plat.","San Antonio City Blocks 180, 410 and 411",,,0
9605,"San Antonio City Blocks 430, 18, lots 5 and 6 plat.","San Antonio City Blocks 430, 18, lots 5 and 6 plat",,,0
9606,San Antonio Country Club. Basement. Remodeling.,San Antonio Country Club,,,0
9607,San Antonio Daily Light Building.,San Antonio Daily Light Building,,,0
9608,San Antonio I.S.D. Herman Hirsch Elementary School.,San Antonio I.S.D. Herman Hirsch ElementarySchool.,S.D. Herman Hirsch ElementarySchool,San Antonio I,0
9609,San Antonio I.S.D. Thomas Jefferson High School. Additions.,San Antonio I.S.D. Thomas Jefferson HighSchool.,S.D. Thomas Jefferson HighSchool,San Antonio I,0
9610,San Antonio I.S.D. Thomas Jefferson High School. Additions.,San Antonio I.S.D. Thomas Jefferson HighSchool.,S.D. Thomas Jefferson HighSchool,San Antonio I,0
9611,San Antonio I.S.D. Thomas Jefferson High School. Additions.,San Antonio I.S.D. Thomas Jefferson HighSchool.,S.D. Thomas Jefferson HighSchool,San Antonio I,0
9612,San Antonio I.S.D. Thomas Jefferson High School. Additions.,San Antonio I.S.D. Thomas Jefferson HighSchool.,S.D. Thomas Jefferson HighSchool,San Antonio I,0
9613,San Antonio International Airport.,San Antonio International Airport,,,0
9614,San Antonio International Airport.  Additions and alterations to the terminal building.,San Antonio International Airport.Additions and alterations to the terminalbuilding.,Additions and alterations to the terminalbuilding,San Antonio International Airport,0
9615,San Antonio International Airport.Terminal,San Antonio International Airport,,,0
9616,San Antonio International Airport. Airtel. Proposed.,San Antonio International Airport,,,0
9617,San Antonio Loan and Trust Company’s Building.,San Antonio Loan and Trust Company’s Building,,,0
9618,San Antonio Public Service Board laboratory and shops building.,San Antonio Public Service Board laboratory and shops building,,,0
9619,San Antonio Public Service Co. office building.,San Antonio Public Service Co.officebuilding.,officebuilding,San Antonio Public Service Co,0
9620,San Antonio Public Service Co. office building.,San Antonio Public Service Co.officebuilding.,officebuilding,San Antonio Public Service Co,0
9621,San Antonio Public Service Co. office building.,San Antonio Public Service Co.officebuilding.,officebuilding,San Antonio Public Service Co,0
9622,San Antonio Public Service Co. office building.,San Antonio Public Service Co.officebuilding.,officebuilding,San Antonio Public Service Co,0
9623,San Antonio Public Service Co. office building.,San Antonio Public Service Co.officebuilding.,officebuilding,San Antonio Public Service Co,0
9624,San Antonio Public Service Company Office Building.,San Antonio Public Service Company Office Building,,,0
9625,San Antonio Public Service Company Office Building.  Additions,San Antonio Public Service Company Office Building,,,0
9626,San Antonio Public Service Company Office Building.  Basement and first floor show windows. Alterations.,San Antonio Public Service Company Office Building.Basement and firstfloor show windows.,Basement and firstfloor show windows,San Antonio Public Service Company Office Building,0
9627,San Antonio Public Service Company Office Building.  Basement and first floor show windows. Remodeling,San Antonio Public Service Company Office Building.Basement and firstfloor show windows.,Basement and firstfloor show windows,San Antonio Public Service Company Office Building,0
9628,San Antonio Public Service Company Office Building. First floor. Remodeling.,San Antonio Public Service Company Office Building.Firstfloor.,Firstfloor,San Antonio Public Service Company Office Building,0
9629,San Antonio Public Service Company Office Building. First floor. Remodeling.,San Antonio Public Service Company Office Building.Firstfloor.,Firstfloor,San Antonio Public Service Company Office Building,0
9630,San Antonio Public Service Company Office Building. Miscellaneous.,San Antonio Public Service Company Office Building,,,0
9631,San Antonio State Hospital for Mental Tuberculosis Patients. Recieving and treatment buildings.,San Antonio State Hospital for Mental Tuberculosis Patients.Recieving and treatmentbuildings.,Recieving and treatmentbuildings,San Antonio State Hospital for Mental Tuberculosis Patients,0
9632,San Antonio Transit Company Complex. Maintenance shop and service buildings.,San Antonio Transit Company Complex.Maintenance shop and servicebuildings.,Maintenance shop and servicebuildings,San Antonio Transit Company Complex,0
9633,San Antonio Transit Company Complex. Maintenance shop and service buildings.,San Antonio Transit Company Complex.Maintenance shop and servicebuildings.,Maintenance shop and servicebuildings,San Antonio Transit Company Complex,0
9634,"San Antonio Water Board warehouse, shops and storage.","San Antonio Water Board warehouse, shops and storage",,,0
9635,"San Antonio Water Board warehouse, shops and storage.","San Antonio Water Board warehouse, shops and storage",,,0
9636,San Antonio Zoological Society Aquarium.,San Antonio Zoological Society Aquarium,,,0
9637,San Francisco Theatre Guild,,,,1
9638,San Pedro Arms.,San Pedro Arms,,,0
9639,"San Pedro Park Library (San Antonio, Tex.).","San Pedro Park Library (San Antonio, Tex",,,0
9640,San Pedro Pool. Suggested design.,San Pedro Pool,,,0
9641,San Pedro Rental Housing Project. Proposed.,San Pedro Rental Housing Project,,,0
9642,Santa Rosa Infirmary. Additions and alterations.,Santa Rosa Infirmary,,,0
9643,Santa Rosa Infirmary. Additions and alterations.,Santa Rosa Infirmary,,,0
9644,Savoy Hotel.,Savoy Hotel,,,0
9645,Schultz Mercantile Company store building. Additions and alterations.,Schultz Mercantile Company store building,,,0
9646,Scobey Cold Storage Company building.,Scobey Cold Storage Company building,,,0
9647,Scobey Cold Storage Company building.,Scobey Cold Storage Company building,,,0
9648,Scobey Cold Storage Company building.,Scobey Cold Storage Company building,,,0
9649,Scobey Cold Storage Company building.,Scobey Cold Storage Company building,,,0
9650,Scobey Cold Storage Company building.,Scobey Cold Storage Company building,,,0
9651,Sidney Lanier High School. Annex and gymnasium,Sidney Lanier High School,,,0
9652,Sidney Lanier High School. Annex and gymnasium.,Sidney Lanier High School.Annex andgymnasium.,Annex andgymnasium,Sidney Lanier High School,0
9653,Singer Ranch headquarters residence.,Singer Ranch headquarters residence,,,0
9654,Singer Ranch. Ranch foreman’s house at headquarters residence.,Singer Ranch.Ranch foreman’s house at headquartersresidence.,Ranch foreman’s house at headquartersresidence,Singer Ranch,0
9655,Sketches for proposed apartment.,Sketches for proposed apartment,,,0
9656,Small Spanish residence.,Small Spanish residence,,,0
9657,Smith Bros. Development Hotel.,Smith Bros.DevelopmentHotel.,DevelopmentHotel,Smith Bros,0
9658,Smith Brothers Development Co. store building.,Smith Brothers Development Co.storebuilding.,storebuilding,Smith Brothers Development Co,0
9659,"Smith Brothers Properties, Inc. store and office building (Smith - Young Tower - transit tower).","Smith Brothers Properties, Inc.store and office building (Smith - Young Tower - transittower).",store and office building (Smith - Young Tower - transittower),"Smith Brothers Properties, Inc",0
9660,"Smith Brothers Properties, Inc. store and office building (Smith - Young Tower - transit tower). Parking garage.","Smith Brothers Properties, Inc.store and office building (Smith - Young Tower - transit tower). Parkinggarage.",store and office building (Smith - Young Tower - transit tower). Parkinggarage,"Smith Brothers Properties, Inc",0
9661,Smith Brothers Properties. Federal Reserve Bank Building. Proposed Site plat of survey.,Smith Brothers Properties.Federal Reserve BankBuilding.,Federal Reserve BankBuilding,Smith Brothers Properties,0
9662,Smith Brothers Properties. Topographic plats of city blocks 118 and 986.,Smith Brothers Properties,,,0
9663,South Texas Building (Wenger Building). Remodeling.,South Texas Building (Wenger Building),,,0
9664,South Texas Building (Wenger Building). Sommers Drug Store. No. 1.,South Texas Building (Wenger Building).Sommers DrugStore.,Sommers DrugStore,South Texas Building (Wenger Building),0
9665,Southwest Research Institute.  Mechanical Science Building. Proposed remodeling.,Southwest Research Institute.Mechanical ScienceBuilding.,Mechanical ScienceBuilding,Southwest Research Institute,0
